observation_id,scenario,gender,age,race,disability_status,nationality,education,field_of_study,cover_letter,recommendations,experience,chosen
1975,1,Male,40,Hispanic,Mental health history,Indian,Master Degree,Somewhat related,Personalized,Below average,3-7 years,0
1976,1,Male,50,Black,Mental health history,Indian,Associate Degree,Somewhat related,Unpersonalized,Average,3-7 years,0
1977,1,Male,35,White,None stated,Canadian,Bachelor Degree,Unrelated,Personalized,Above average,10+ years,1
1978,1,Female,30,Hispanic,Physical disability,Indian,Associate Degree,Unrelated,Unpersonalized,Average,10+ years,0
1979,1,Male,40,Black,Mental health history,Canadian,Associate Degree,Closely related,Unpersonalized,Below average,10+ years,0
1980,1,Non-binary,40,Black,Mental health history,Indian,Associate Degree,Somewhat related,Personalized,Average,0-2 years,0
1981,1,Female,55,Black,Physical disability,Indian,Master Degree,Somewhat related,Personalized,Above average,0-2 years,1
1982,1,Non-binary,45,Black,Mental health history,German,Bachelor Degree,Closely related,Unpersonalized,Below average,10+ years,0
1983,1,Male,50,Hispanic,None stated,Canadian,Bachelor Degree,Unrelated,Unpersonalized,Above average,10+ years,1
1984,1,Female,50,Asian,Physical disability,American,Bachelor Degree,Unrelated,Unpersonalized,Above average,3-7 years,0
1985,1,Female,50,Asian,Physical disability,American,Bachelor Degree,Unrelated,Personalized,Above average,10+ years,1
1986,1,Non-binary,55,Black,None stated,Mexican,Associate Degree,Closely related,Personalized,Above average,0-2 years,1
1987,1,Male,40,Black,Mental health history,German,Master Degree,Somewhat related,Unpersonalized,Above average,10+ years,1
1988,1,Male,55,Hispanic,Mental health history,Canadian,Associate Degree,Somewhat related,Personalized,Above average,10+ years,1
1989,1,Male,35,Hispanic,Physical disability,Indian,Bachelor Degree,Unrelated,Unpersonalized,Above average,3-7 years,0
1990,1,Non-binary,45,White,None stated,Mexican,Bachelor Degree,Closely related,Personalized,Below average,3-7 years,1
1991,1,Female,40,White,None stated,Indian,Bachelor Degree,Unrelated,Personalized,Above average,10+ years,1
1992,1,Non-binary,45,Asian,Mental health history,Mexican,Master Degree,Unrelated,Personalized,Average,0-2 years,0
1993,1,Female,50,Black,Physical disability,Canadian,Associate Degree,Somewhat related,Personalized,Average,10+ years,1
1994,1,Female,30,Hispanic,Mental health history,Indian,Master Degree,Closely related,Personalized,Below average,10+ years,1
1995,1,Female,35,Hispanic,None stated,American,Master Degree,Unrelated,Personalized,Below average,3-7 years,1
1996,1,Non-binary,50,Hispanic,Physical disability,American,Master Degree,Unrelated,Personalized,Above average,10+ years,1
1997,1,Female,55,Black,Physical disability,Indian,Master Degree,Closely related,Personalized,Below average,10+ years,1
1998,1,Non-binary,45,Black,Physical disability,German,Master Degree,Closely related,Personalized,Above average,3-7 years,1
1999,1,Male,45,Asian,Physical disability,American,Bachelor Degree,Closely related,Personalized,Below average,3-7 years,0
2000,1,Male,50,Black,None stated,American,Bachelor Degree,Somewhat related,Unpersonalized,Above average,3-7 years,1
2001,1,Male,40,Hispanic,Physical disability,Indian,Master Degree,Unrelated,Personalized,Above average,3-7 years,1
2002,1,Female,30,Hispanic,None stated,American,Associate Degree,Somewhat related,Personalized,Below average,3-7 years,1
2003,1,Male,45,Black,Physical disability,Canadian,Bachelor Degree,Closely related,Unpersonalized,Average,10+ years,1
2004,1,Non-binary,45,Hispanic,Mental health history,Indian,Associate Degree,Somewhat related,Personalized,Average,10+ years,1
2005,1,Male,30,Asian,Mental health history,Mexican,Master Degree,Somewhat related,Unpersonalized,Below average,0-2 years,0
2006,1,Non-binary,55,Hispanic,Mental health history,Indian,Master Degree,Somewhat related,Personalized,Above average,3-7 years,1
2007,1,Female,45,Black,Physical disability,Indian,Associate Degree,Closely related,Unpersonalized,Below average,3-7 years,0
2008,1,Female,45,Asian,None stated,American,Master Degree,Unrelated,Personalized,Below average,3-7 years,0
2009,1,Non-binary,40,White,None stated,Mexican,Master Degree,Somewhat related,Personalized,Above average,10+ years,1
2010,1,Non-binary,45,Asian,Physical disability,Mexican,Bachelor Degree,Somewhat related,Unpersonalized,Below average,0-2 years,0
2011,1,Male,55,Black,None stated,Indian,Master Degree,Somewhat related,Unpersonalized,Below average,10+ years,0
2012,1,Male,30,Hispanic,Mental health history,Indian,Associate Degree,Somewhat related,Personalized,Below average,0-2 years,0
2013,1,Non-binary,55,Asian,Mental health history,American,Bachelor Degree,Closely related,Unpersonalized,Below average,0-2 years,0
2014,1,Non-binary,50,White,Mental health history,Canadian,Associate Degree,Closely related,Unpersonalized,Above average,10+ years,1
2015,1,Non-binary,35,White,None stated,Mexican,Bachelor Degree,Somewhat related,Personalized,Average,3-7 years,1
2016,1,Male,40,Black,None stated,Mexican,Bachelor Degree,Closely related,Personalized,Above average,3-7 years,1
2017,1,Male,35,White,Mental health history,Canadian,Associate Degree,Closely related,Unpersonalized,Below average,3-7 years,0
2018,1,Female,35,White,None stated,Canadian,Bachelor Degree,Unrelated,Unpersonalized,Below average,0-2 years,0
2019,1,Male,45,White,Physical disability,German,Master Degree,Closely related,Personalized,Below average,10+ years,1
2020,1,Male,35,Asian,None stated,Mexican,Associate Degree,Unrelated,Personalized,Average,10+ years,0
2021,1,Female,40,Hispanic,None stated,German,Master Degree,Unrelated,Unpersonalized,Average,3-7 years,0
2022,1,Female,45,White,Mental health history,German,Associate Degree,Closely related,Personalized,Average,3-7 years,1
2023,1,Male,35,White,Mental health history,German,Master Degree,Somewhat related,Unpersonalized,Above average,0-2 years,0
2024,1,Female,55,Asian,Physical disability,German,Bachelor Degree,Closely related,Personalized,Below average,0-2 years,1
2025,1,Non-binary,35,Black,Physical disability,German,Bachelor Degree,Unrelated,Unpersonalized,Below average,3-7 years,0
2026,1,Non-binary,30,Asian,Physical disability,Indian,Associate Degree,Somewhat related,Unpersonalized,Above average,10+ years,1
2027,1,Non-binary,45,Asian,Physical disability,Mexican,Associate Degree,Somewhat related,Personalized,Average,3-7 years,1
2028,1,Male,30,Hispanic,None stated,Indian,Associate Degree,Closely related,Personalized,Average,10+ years,1
2029,1,Female,35,Asian,Physical disability,German,Bachelor Degree,Unrelated,Personalized,Average,10+ years,1
2030,1,Female,55,Asian,Mental health history,Canadian,Associate Degree,Closely related,Personalized,Average,10+ years,1
2031,1,Male,50,Black,None stated,German,Associate Degree,Closely related,Unpersonalized,Above average,3-7 years,1
2032,1,Female,50,Asian,Mental health history,Mexican,Master Degree,Unrelated,Personalized,Average,3-7 years,0
2033,1,Female,50,Asian,Mental health history,American,Bachelor Degree,Closely related,Unpersonalized,Below average,0-2 years,0
2034,1,Female,45,Hispanic,Physical disability,Canadian,Bachelor Degree,Somewhat related,Unpersonalized,Below average,10+ years,0
2035,1,Male,40,White,Mental health history,German,Associate Degree,Closely related,Personalized,Above average,0-2 years,0
2036,1,Non-binary,55,Black,None stated,Indian,Bachelor Degree,Unrelated,Personalized,Average,0-2 years,0
2037,1,Male,40,White,Mental health history,American,Associate Degree,Unrelated,Personalized,Below average,10+ years,0
2038,1,Female,40,Asian,None stated,Mexican,Master Degree,Somewhat related,Unpersonalized,Average,3-7 years,0
2039,1,Female,30,White,None stated,German,Master Degree,Closely related,Personalized,Above average,10+ years,1
2040,1,Non-binary,55,Hispanic,Physical disability,Canadian,Associate Degree,Unrelated,Unpersonalized,Below average,3-7 years,0
2041,1,Female,40,White,Physical disability,Indian,Bachelor Degree,Unrelated,Personalized,Above average,10+ years,1
2042,1,Female,50,Asian,Mental health history,German,Associate Degree,Unrelated,Personalized,Average,10+ years,1
2043,1,Female,40,White,Mental health history,American,Bachelor Degree,Unrelated,Unpersonalized,Above average,0-2 years,0
2044,1,Female,45,Hispanic,Mental health history,Canadian,Bachelor Degree,Closely related,Unpersonalized,Below average,10+ years,0
2045,1,Non-binary,30,White,None stated,Mexican,Associate Degree,Unrelated,Unpersonalized,Below average,10+ years,0
2046,1,Male,55,Hispanic,Physical disability,German,Associate Degree,Unrelated,Personalized,Average,3-7 years,0
2047,1,Non-binary,55,Hispanic,Mental health history,German,Master Degree,Closely related,Personalized,Above average,3-7 years,1
2048,1,Female,40,Hispanic,Mental health history,Indian,Associate Degree,Unrelated,Personalized,Average,10+ years,1
2049,1,Male,35,Black,None stated,Indian,Master Degree,Somewhat related,Unpersonalized,Below average,0-2 years,0
2050,1,Female,55,Black,Physical disability,Mexican,Bachelor Degree,Closely related,Personalized,Below average,3-7 years,0
2051,1,Female,50,Black,None stated,Indian,Associate Degree,Somewhat related,Personalized,Average,0-2 years,0
2052,1,Female,40,White,None stated,Canadian,Master Degree,Closely related,Unpersonalized,Below average,0-2 years,0
2053,1,Male,40,Asian,Physical disability,German,Master Degree,Somewhat related,Personalized,Above average,10+ years,1
2054,1,Female,45,Asian,Physical disability,Mexican,Bachelor Degree,Unrelated,Personalized,Below average,3-7 years,0
2055,1,Non-binary,50,Black,Mental health history,Mexican,Bachelor Degree,Somewhat related,Personalized,Below average,3-7 years,0
2056,1,Female,40,Black,Mental health history,Canadian,Associate Degree,Unrelated,Unpersonalized,Above average,0-2 years,0
2057,1,Male,55,Asian,None stated,German,Master Degree,Closely related,Personalized,Below average,10+ years,1
2058,1,Male,35,Hispanic,None stated,Canadian,Bachelor Degree,Closely related,Personalized,Below average,3-7 years,1
2059,1,Female,35,Hispanic,None stated,Mexican,Associate Degree,Unrelated,Unpersonalized,Below average,3-7 years,0
2060,1,Female,40,Black,None stated,American,Master Degree,Closely related,Personalized,Above average,10+ years,1
2061,1,Female,45,White,None stated,Mexican,Associate Degree,Somewhat related,Unpersonalized,Average,3-7 years,0
2062,1,Female,50,Asian,Physical disability,Mexican,Associate Degree,Closely related,Unpersonalized,Average,0-2 years,0
2063,1,Female,55,Black,None stated,Indian,Bachelor Degree,Closely related,Personalized,Above average,0-2 years,1
2064,1,Non-binary,45,Asian,Mental health history,American,Master Degree,Unrelated,Personalized,Average,10+ years,1
2065,1,Non-binary,45,Hispanic,Physical disability,Canadian,Master Degree,Unrelated,Unpersonalized,Average,10+ years,0
2066,1,Non-binary,35,Hispanic,None stated,Canadian,Associate Degree,Unrelated,Unpersonalized,Average,10+ years,1
2067,1,Non-binary,45,Black,Mental health history,Canadian,Associate Degree,Somewhat related,Unpersonalized,Above average,0-2 years,0
2068,1,Female,30,White,Physical disability,Canadian,Bachelor Degree,Somewhat related,Personalized,Below average,0-2 years,0
2069,1,Female,40,White,Physical disability,Indian,Master Degree,Closely related,Unpersonalized,Below average,10+ years,1
2070,1,Non-binary,40,Hispanic,Mental health history,Mexican,Associate Degree,Closely related,Unpersonalized,Average,3-7 years,0
2071,1,Female,35,Black,Physical disability,American,Associate Degree,Closely related,Unpersonalized,Average,0-2 years,0
2072,1,Female,30,Asian,Mental health history,German,Associate Degree,Closely related,Personalized,Below average,10+ years,0
2073,1,Female,55,White,Mental health history,American,Bachelor Degree,Unrelated,Unpersonalized,Below average,0-2 years,0
2074,1,Female,30,White,None stated,Indian,Bachelor Degree,Closely related,Personalized,Average,0-2 years,1
2075,1,Non-binary,55,Asian,Mental health history,Canadian,Master Degree,Closely related,Unpersonalized,Below average,0-2 years,0
2076,1,Male,30,Black,Physical disability,Indian,Bachelor Degree,Closely related,Unpersonalized,Average,0-2 years,0
2077,1,Female,30,Asian,Mental health history,American,Master Degree,Closely related,Unpersonalized,Average,10+ years,1
2078,1,Non-binary,50,White,None stated,American,Associate Degree,Closely related,Unpersonalized,Below average,3-7 years,1
2079,1,Non-binary,50,Black,None stated,Mexican,Associate Degree,Closely related,Unpersonalized,Below average,0-2 years,0
2080,1,Female,45,Black,Physical disability,Mexican,Associate Degree,Closely related,Personalized,Average,3-7 years,1
2081,1,Female,40,Hispanic,Mental health history,German,Associate Degree,Closely related,Unpersonalized,Below average,10+ years,0
2082,1,Non-binary,35,Asian,None stated,Indian,Associate Degree,Unrelated,Unpersonalized,Above average,0-2 years,0
2083,1,Non-binary,55,White,None stated,Mexican,Master Degree,Somewhat related,Personalized,Below average,3-7 years,0
2084,1,Male,50,White,Mental health history,Indian,Associate Degree,Unrelated,Personalized,Below average,3-7 years,0
2085,1,Male,35,White,Physical disability,Canadian,Associate Degree,Closely related,Unpersonalized,Average,10+ years,1
2086,1,Male,30,White,None stated,Indian,Master Degree,Unrelated,Personalized,Above average,3-7 years,1
2087,1,Male,55,Asian,Physical disability,Mexican,Associate Degree,Closely related,Personalized,Average,0-2 years,0
2088,1,Non-binary,35,Asian,None stated,American,Bachelor Degree,Somewhat related,Unpersonalized,Average,10+ years,0
2089,1,Non-binary,50,Asian,Mental health history,Mexican,Associate Degree,Unrelated,Personalized,Below average,3-7 years,0
2090,1,Female,45,Hispanic,None stated,German,Associate Degree,Somewhat related,Personalized,Below average,10+ years,1
2091,1,Female,35,Black,Mental health history,American,Associate Degree,Somewhat related,Personalized,Below average,0-2 years,0
2092,1,Male,30,Asian,Mental health history,Indian,Bachelor Degree,Somewhat related,Unpersonalized,Below average,0-2 years,0
2093,1,Female,45,Black,None stated,Indian,Associate Degree,Closely related,Personalized,Average,10+ years,1
2094,1,Female,50,Black,None stated,Mexican,Master Degree,Somewhat related,Unpersonalized,Above average,3-7 years,1
2095,1,Non-binary,45,White,Mental health history,Canadian,Master Degree,Closely related,Unpersonalized,Average,3-7 years,1
2096,1,Non-binary,30,Black,None stated,American,Master Degree,Unrelated,Personalized,Above average,3-7 years,1
2097,1,Female,35,Hispanic,Physical disability,Indian,Bachelor Degree,Closely related,Unpersonalized,Below average,10+ years,1
2098,1,Male,55,Black,Physical disability,American,Associate Degree,Somewhat related,Unpersonalized,Average,10+ years,1
